id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,form pressure,42,11,10,52,211,ship,baseline,monotonic-signal,raise-signal
m002,g002,sync drift,82,3,10,88,399,ship,edge,drag-penalty,drop-slack
m003,g003,local state,66,53,18,59,340,ship,recovery,confidence-floor,raise-drag
m004,g004,conflict cost,106,75,34,87,518,ship,negative,lane-boundary,lower-confidence
m005,g005,form pressure,50,54,26,82,284,ship,baseline,monotonic-signal,raise-signal
m006,g006,sync drift,56,35,24,78,289,ship,edge,drag-penalty,drop-slack
m007,g007,local state,67,44,31,37,287,ship,recovery,confidence-floor,raise-drag
m008,g008,conflict cost,32,46,26,51,173,watch,negative,lane-boundary,lower-confidence
m009,g009,form pressure,115,49,28,39,492,ship,baseline,monotonic-signal,raise-signal
m010,g010,sync drift,103,7,10,74,473,ship,edge,drag-penalty,drop-slack
m011,g011,local state,105,40,30,96,496,ship,recovery,confidence-floor,raise-drag
m012,g012,conflict cost,65,54,31,56,308,ship,negative,lane-boundary,lower-confidence
m013,g013,form pressure,58,28,37,103,289,ship,baseline,monotonic-signal,raise-signal
m014,g014,sync drift,44,7,20,81,224,ship,edge,drag-penalty,drop-slack
m015,g015,local state,45,50,41,75,223,ship,recovery,confidence-floor,raise-drag
m016,g016,conflict cost,49,34,22,63,249,ship,negative,lane-boundary,lower-confidence
m017,g017,form pressure,108,63,17,81,542,ship,baseline,monotonic-signal,raise-signal
m018,g018,sync drift,39,34,16,45,203,ship,edge,drag-penalty,drop-slack
m019,g019,local state,57,39,24,75,294,ship,recovery,confidence-floor,raise-drag
m020,g020,conflict cost,113,73,40,38,483,ship,negative,lane-boundary,lower-confidence
m021,g021,form pressure,110,23,32,87,486,ship,baseline,monotonic-signal,raise-signal
m022,g022,sync drift,54,59,9,58,315,ship,edge,drag-penalty,drop-slack
m023,g023,local state,34,61,48,99,200,ship,recovery,confidence-floor,raise-drag
m024,g024,conflict cost,116,59,37,68,517,ship,negative,lane-boundary,lower-confidence
m025,g025,form pressure,125,41,37,77,544,ship,baseline,monotonic-signal,raise-signal
m026,g026,sync drift,76,43,38,36,307,ship,edge,drag-penalty,drop-slack
m027,g027,local state,103,28,26,63,451,ship,recovery,confidence-floor,raise-drag
m028,g028,conflict cost,32,18,11,25,149,watch,negative,lane-boundary,lower-confidence
m029,g029,form pressure,53,15,9,73,282,ship,baseline,monotonic-signal,raise-signal
m030,g030,sync drift,98,5,9,95,474,ship,edge,drag-penalty,drop-slack
m031,g031,local state,84,19,18,68,387,ship,recovery,confidence-floor,raise-drag
m032,g032,conflict cost,74,58,13,89,417,ship,negative,lane-boundary,lower-confidence
m033,g033,form pressure,44,10,37,80,192,ship,baseline,monotonic-signal,raise-signal
m034,g034,sync drift,107,48,8,74,534,ship,edge,drag-penalty,drop-slack
m035,g035,local state,59,51,23,75,316,ship,recovery,confidence-floor,raise-drag
m036,g036,conflict cost,82,49,22,67,400,ship,negative,lane-boundary,lower-confidence
m037,g037,form pressure,106,51,5,44,509,ship,baseline,monotonic-signal,raise-signal
m038,g038,sync drift,108,43,19,74,511,ship,edge,drag-penalty,drop-slack
m039,g039,local state,73,23,14,50,337,ship,recovery,confidence-floor,raise-drag
m040,g040,conflict cost,59,45,44,73,266,ship,negative,lane-boundary,lower-confidence
m041,g041,form pressure,65,59,43,57,290,ship,baseline,monotonic-signal,raise-signal
m042,g042,sync drift,58,22,44,98,264,ship,edge,drag-penalty,drop-slack
m043,g043,local state,106,23,32,80,463,ship,recovery,confidence-floor,raise-drag
m044,g044,conflict cost,90,55,17,63,444,ship,negative,lane-boundary,lower-confidence
m045,g045,form pressure,94,39,36,35,378,ship,baseline,monotonic-signal,raise-signal
m046,g046,sync drift,86,57,26,62,411,ship,edge,drag-penalty,drop-slack
m047,g047,local state,90,50,29,37,389,ship,recovery,confidence-floor,raise-drag
m048,g048,conflict cost,52,44,22,59,267,ship,negative,lane-boundary,lower-confidence
m049,g049,form pressure,89,8,23,94,412,ship,baseline,monotonic-signal,raise-signal
m050,g050,sync drift,98,17,4,67,468,ship,edge,drag-penalty,drop-slack
m051,g051,local state,66,75,45,101,350,ship,recovery,confidence-floor,raise-drag
m052,g052,conflict cost,54,66,36,66,276,ship,negative,lane-boundary,lower-confidence
m053,g053,form pressure,104,64,36,73,481,ship,baseline,monotonic-signal,raise-signal
m054,g054,sync drift,75,35,38,74,333,ship,edge,drag-penalty,drop-slack
m055,g055,local state,69,59,47,79,320,ship,recovery,confidence-floor,raise-drag
m056,g056,conflict cost,69,33,22,30,295,ship,negative,lane-boundary,lower-confidence
m057,g057,form pressure,126,23,35,73,530,ship,baseline,monotonic-signal,raise-signal
m058,g058,sync drift,56,9,43,49,196,ship,edge,drag-penalty,drop-slack
m059,g059,local state,73,21,14,85,370,ship,recovery,confidence-floor,raise-drag
m060,g060,conflict cost,85,24,32,43,343,ship,negative,lane-boundary,lower-confidence
m061,g061,form pressure,60,63,4,97,392,ship,baseline,monotonic-signal,raise-signal
m062,g062,sync drift,37,4,34,79,163,watch,edge,drag-penalty,drop-slack
m063,g063,local state,115,64,36,75,527,ship,recovery,confidence-floor,raise-drag
m064,g064,conflict cost,76,56,28,21,325,ship,negative,lane-boundary,lower-confidence
m065,g065,form pressure,69,54,29,61,333,ship,baseline,monotonic-signal,raise-signal
m066,g066,sync drift,100,45,10,36,461,ship,edge,drag-penalty,drop-slack
m067,g067,local state,35,59,51,71,168,watch,recovery,confidence-floor,raise-drag
m068,g068,conflict cost,50,28,21,80,266,ship,negative,lane-boundary,lower-confidence
m069,g069,form pressure,70,50,11,66,374,ship,baseline,monotonic-signal,raise-signal
m070,g070,sync drift,114,53,7,100,595,ship,edge,drag-penalty,drop-slack
m071,g071,local state,100,38,14,78,488,ship,recovery,confidence-floor,raise-drag
m072,g072,conflict cost,97,28,8,59,459,ship,negative,lane-boundary,lower-confidence
m073,g073,form pressure,108,60,31,73,503,ship,baseline,monotonic-signal,raise-signal
m074,g074,sync drift,59,33,23,78,301,ship,edge,drag-penalty,drop-slack
m075,g075,local state,43,73,28,42,231,ship,recovery,confidence-floor,raise-drag
m076,g076,conflict cost,38,55,21,59,224,ship,negative,lane-boundary,lower-confidence
m077,g077,form pressure,48,49,23,48,243,ship,baseline,monotonic-signal,raise-signal
m078,g078,sync drift,43,2,25,84,208,ship,edge,drag-penalty,drop-slack
m079,g079,local state,93,33,14,55,432,ship,recovery,confidence-floor,raise-drag
m080,g080,conflict cost,33,10,20,83,185,watch,negative,lane-boundary,lower-confidence
m081,g081,form pressure,60,71,28,78,333,ship,baseline,monotonic-signal,raise-signal
m082,g082,sync drift,107,58,34,74,492,ship,edge,drag-penalty,drop-slack
m083,g083,local state,95,51,24,33,416,ship,recovery,confidence-floor,raise-drag
m084,g084,conflict cost,48,64,31,47,241,ship,negative,lane-boundary,lower-confidence
m085,g085,form pressure,125,38,19,35,535,ship,baseline,monotonic-signal,raise-signal
m086,g086,sync drift,110,17,14,70,499,ship,edge,drag-penalty,drop-slack
m087,g087,local state,110,25,20,92,517,ship,recovery,confidence-floor,raise-drag
m088,g088,conflict cost,70,26,14,52,330,ship,negative,lane-boundary,lower-confidence
m089,g089,form pressure,106,29,37,99,478,ship,baseline,monotonic-signal,raise-signal
m090,g090,sync drift,114,57,29,77,532,ship,edge,drag-penalty,drop-slack
m091,g091,local state,38,20,13,71,217,ship,recovery,confidence-floor,raise-drag
